BOEING-VERTOL VR-5 AIRFOIL
1	0
0.9633333333333336	0.003941666666666668
0.9432575128669335	0.006718463230968455
0.9180156105114361	0.010618053264790267
0.8917519010541176	0.01499636409170594
0.8682247053836925	0.019232616741896538
0.8469966914603365	0.023344181150486996
0.8263636363636366	0.02753626573776837
0.8057575757575759	0.03182970517218263
0.7851514252073567	0.03614579414086885
0.7644771247410241	0.04040253540286411
0.7432074519157125	0.04464379925321054
0.720365226337449	0.0490599279835391
0.6957223721057307	0.053720833333333336
0.6701480017078147	0.05848096986083671
0.6443939393939394	0.06317644149919488
0.6186363636363639	0.06770698210504748
0.5928787878787882	0.07199674987836459
0.5671212121212125	0.07598781607290878
0.5413636363636367	0.0796730223914578
0.5156060606060608	0.08307511677281487
0.48983794451738344	0.08615478129445384
0.46353075268082783	0.08880908578648994
0.43444958847736626	0.09093796296296298
0.4007892097506216	0.09245647730751036
0.3663796018031557	0.09328397252009202
0.3374810393497263	0.09338148384602912
0.31444721514614676	0.09282326936546931
0.2930672995924687	0.09169268748719352
0.2696958868536214	0.08989184262344066
0.2429063989787966	0.08728685772141088
0.21448301573207676	0.08396224728502151
0.18735307516267954	0.08010366108914505
0.16275478650489086	0.07580205572644949
0.14062500000000014	0.07111250000000002
0.12050024393839621	0.06614840238444779
0.10209311282820135	0.06107247015540387
0.08570269278054783	0.05606849059718144
0.07157293343457681	0.05125729269698405
0.059346770973080575	0.0466294115290985
0.04847163928921064	0.042079311522437005
0.038568442006255074	0.0374613617180234
0.029585903786311846	0.03276172718643715
0.02183621195045884	0.028196364660883873
0.015686116809916845	0.02411502174259503
0.01131661522633747	0.020868827160493857
0.008453338797441002	0.018452744575734824
0.006372772951008842	0.016346802102191763
0.003816194059300758	0.013632041763321525
0.001586258053867002	0.00941419501172509
0.0002934636806892476	0.004189984549280028
0	0
0.0006234636806892377	-0.00208341334147325624
0.001886258053866989	-0.003591153922773938
0.004016194059300744	-0.005011391809965982
0.006372772951008829	-0.006299328891145931
0.008453338797440986	-0.007368757826195853
0.011316615226337428	-0.008437438271604935
0.01568611680991677	-0.009628544456165289
0.02183621195045876	-0.010889925494615583
0.029585903786311808	-0.012076210869020792
0.03856844200625498	-0.013139932685580797
0.0484716392892106	-0.014113073105206838
0.0593467709730805	-0.015012138001111938
0.07157293343457671	-0.015840029451090476
0.08570269278054785	-0.016612772351615335
0.10209311282820138	-0.017356564729016526
0.12050024393839628	-0.018100130278492423
0.1406249999999999	-0.018891666666666664
0.1627547865048908	-0.01981266568697803
0.1873530751626795	-0.020905884252267512
0.21448301573207673	-0.022107003449217965
0.24290639897879668	-0.023292731942796647
0.26969588685362145	-0.02433317042900273
0.2930672995924689	-0.02512800924344877
0.31444721514614665	-0.025635045680389615
0.3374810393497263	-0.025894418922789413
0.3663796018031554	-0.02602366527787265
0.4007892097506215	-0.026100994606723382
0.43444958847736626	-0.026103086419753098
0.46353075268082816	-0.025942528401976184
0.48983794451738377	-0.025510153240955073
0.5156060606060607	-0.02476632474535264
0.5413636363636363	-0.023760319764132717
0.5671212121212119	-0.022547863650557973
0.5928787878787877	-0.021165102846929393
0.6186363636363634	-0.019653096896842238
0.6443939393939395	-0.018060799047041654
0.6701480017078147	-0.016428477156853923
0.695722372105731	-0.014789277827106524
0.7203652263374485	-0.013185493827160506
0.7432074519157121	-0.011657839223691967
0.7644771247410242	-0.010213220294606492
0.7851514252073566	-0.008838259202482006
0.8057575757575756	-0.007538703213929665
0.8263636363636362	-0.006326447988525366
0.8469966914603363	-0.005184765332176436
0.8682247053836918	-0.00407118855830195
0.8917519010541175	-0.0029366819490927315
0.9180156105114365	-0.0018212281758931206
0.9432575128669338	-0.0009557340613329269
0.9633333333333329	-0.0005270833333333374
1	0
